i,LSOA11CD_props,area_props,area_total,LSOA11CD_majority
61338,"['E01028047', 'E01028004', 'E01007664', 'E01028048', 'E01028049', 'E01028052', 'E01028050', 'E01028058']","[0.402, 0.377, 0.111, 0.096, 0.012, 0.003, 0.0, 0.0]",4000000.0,E01028047
61339,"['E01028004', 'E01028001', 'E01007788', 'E01028002', 'E01028003', 'E01007664']","[0.552, 0.175, 0.169, 0.083, 0.014, 0.007]",4000000.0,E01028004
61340,"['E01007788', 'E01028001', 'E01028029', 'E01028003', 'E01028030']","[0.378, 0.273, 0.139, 0.114, 0.096]",4000000.0,E01007788
61341,"['E01007788', 'E01007764', 'E01028029', 'E01028000', 'E01028030']","[0.38, 0.269, 0.207, 0.13, 0.013]",4000000.0,E01007788
61342,"['E01007764', 'E01007612']","[0.656, 0.344]",4000000.0,E01007764
61343,"['E01007612', 'E01007764', 'E01007613', 'E01007616']","[0.741, 0.142, 0.072, 0.046]",4000000.0,E01007612
61344,"['E01007612', 'E01007613', 'E01007611']","[0.882, 0.117, 0.001]",4000000.0,E01007612
61345,"['E01007611', 'E01007613', 'E01007614', 'E01007612']","[0.845, 0.064, 0.046, 0.045]",4000000.0,E01007611
61346,"['E01007611', 'E01007502']","[1.0, 0.0]",4000000.0,E01007611
61347,"['E01007495', 'E01007502', 'E01007534', 'E01007611', 'E01007500']","[0.331, 0.322, 0.156, 0.103, 0.089]",4000000.0,E01007495
61348,"['E01007534', 'E01007645', 'E01007530', 'E01007529', 'E01007647', 'E01007532', 'E01007643', 'E01007533', 'E01007648', 'E01007644', 'E01007655', 'E01007531', 'E01007495', 'E01007535', 'E01007584']","[0.224, 0.172, 0.166, 0.121, 0.07, 0.066, 0.061, 0.041, 0.027, 0.023, 0.022, 0.003, 0.003, 0.001, 0.0]",4000000.0,E01007534
61349,"['E01007505', 'E01007655', 'E01007653', 'E01007654', 'E01007652', 'E01007517', 'E01007646', 'E01007648', 'E01007529', 'E01007647', 'E01007651', 'E01007514', 'E01007584']","[0.366, 0.173, 0.077, 0.076, 0.075, 0.073, 0.05, 0.033, 0.028, 0.023, 0.012, 0.01, 0.005]",4000000.0,E01007505
61350,"['E01007505', 'E01007506', 'E01007508', 'E01007511', 'E01007510', 'E01007652', 'E01007509']","[0.54, 0.18, 0.167, 0.083, 0.015, 0.011, 0.004]",4000000.0,E01007505
61351,"['E01007511', 'E01007488', 'E01007506', 'E01007505']","[0.638, 0.183, 0.133, 0.046]",4000000.0,E01007511
61352,['E01007488'],[1.0],4000000.0,E01007488
61353,"['E01007488', 'E01007492', 'E01007490']","[0.823, 0.169, 0.008]",4000000.0,E01007488
61354,"['E01007488', 'E01007489', 'E01007492', 'E01027923']","[0.731, 0.239, 0.029, 0.002]",4000000.0,E01007488
61355,"['E01027923', 'E01007488', 'E01027924', 'E01007489']","[0.442, 0.333, 0.2, 0.026]",4000000.0,E01027923
61356,"['E01027924', 'E01027923']","[0.899, 0.101]",4000000.0,E01027924
61357,"['E01027924', 'E01027890']","[0.968, 0.032]",4000000.0,E01027924
61358,"['E01027890', 'E01027924']","[0.523, 0.477]",4000000.0,E01027890
61359,"['E01027890', 'E01027889', 'E01027924']","[0.721, 0.196, 0.083]",3964955.6,E01027890
61360,"['E01027890', 'E01027895', 'E01027889']","[0.919, 0.076, 0.006]",3983694.8,E01027890
61361,"['E01027895', 'E01027890', 'E01027893']","[1.0, 0.0, 0.0]",4000000.0,E01027895
61362,"['E01027895', 'E01027893', 'E01027894', 'E01027881', 'E01027913', 'E01027906']","[0.407, 0.265, 0.25, 0.078, 0.0, 0.0]",4000000.0,E01027895
61363,"['E01027906', 'E01027886', 'E01027894', 'E01027913', 'E01027895', 'E01027893']","[0.784, 0.144, 0.072, 0.0, 0.0, 0.0]",4000000.0,E01027906
61364,"['E01027886', 'E01027906']","[0.774, 0.226]",4000000.0,E01027886
61365,"['E01027886', 'E01027887']","[0.711, 0.289]",4000000.0,E01027886
61366,"['E01027902', 'E01027886', 'E01027887', 'E01027875']","[0.466, 0.215, 0.16, 0.159]",3777212.9,E01027902
61367,"['E01027875', 'E01027902']","[0.561, 0.439]",3901601.7,E01027875
61368,"['E01027875', 'E01013342', 'E01027902']","[0.813, 0.125, 0.062]",3965875.8,E01027875
61369,"['E01013342', 'E01027875', 'E01013425']","[0.76, 0.16, 0.08]",4000000.0,E01013342
61370,"['E01013425', 'E01013340', 'E01013342', 'E01013423', 'E01013424']","[0.55, 0.202, 0.198, 0.049, 0.0]",4000000.0,E01013425
61371,"['E01013421', 'E01013355', 'E01013354', 'E01013425', 'E01013340', 'E01013353', 'E01013357', 'E01013356', 'E01013423', 'E01013449']","[0.288, 0.267, 0.098, 0.094, 0.065, 0.054, 0.051, 0.047, 0.031, 0.005]",4000000.0,E01013421
61372,"['E01013359', 'E01013396', 'E01013443', 'E01013441', 'E01013447', 'E01013442', 'E01013445', 'E01013358', 'E01013449', 'E01013446', 'E01013448', 'E01013353', 'E01013395', 'E01013397', 'E01013356', 'E01013336', 'E01013357', 'E01013337', 'E01013394', 'E01013391', 'E01013444', 'E01013354']","[0.127, 0.098, 0.088, 0.084, 0.077, 0.074, 0.071, 0.071, 0.063, 0.045, 0.038, 0.035, 0.032, 0.028, 0.024, 0.021, 0.012, 0.003, 0.003, 0.003, 0.001, 0.0]",4000000.0,E01013359
61373,"['E01013339', 'E01013434', 'E01013392', 'E01013338', 'E01013335', 'E01013393', 'E01013422', 'E01013337', 'E01013336', 'E01013394', 'E01013391', 'E01013395', 'E01013346', 'E01013390', 'E01013396']","[0.165, 0.132, 0.129, 0.117, 0.08, 0.064, 0.064, 0.06, 0.058, 0.048, 0.036, 0.015, 0.014, 0.01, 0.009]",4000000.0,E01013339
61374,"['E01013432', 'E01013422', 'E01013434', 'E01013429', 'E01013433', 'E01013427', 'E01013430', 'E01013339', 'E01013435', 'E01027619']","[0.363, 0.235, 0.137, 0.09, 0.063, 0.052, 0.046, 0.012, 0.002, 0.0]",4000000.0,E01013432
61375,"['E01013430', 'E01013429', 'E01013432']","[0.975, 0.024, 0.001]",4000000.0,E01013430
61376,"['E01013430', 'E01013377']","[0.767, 0.233]",4000000.0,E01013430
61377,"['E01027601', 'E01013377', 'E01013430']","[0.777, 0.173, 0.05]",4000000.0,E01027601
61378,['E01027601'],[1.0],4000000.0,E01027601
61379,['E01027601'],[1.0],4000000.0,E01027601
61380,"['E01027601', 'E01027622']","[0.631, 0.369]",4000000.0,E01027601
61381,['E01027622'],[1.0],4000000.0,E01027622
61382,['E01027622'],[1.0],4000000.0,E01027622
61383,"['E01027622', 'E01027636']","[0.987, 0.013]",4000000.0,E01027622
61384,"['E01027622', 'E01027636']","[0.946, 0.054]",4000000.0,E01027622
61385,"['E01027622', 'E01027775', 'E01027636']","[0.511, 0.418, 0.071]",4000000.0,E01027622
61386,['E01027775'],[1.0],4000000.0,E01027775
61387,"['E01027775', 'E01027780']","[0.508, 0.492]",4000000.0,E01027775
61388,['E01027780'],[1.0],4000000.0,E01027780
61389,['E01027780'],[1.0],4000000.0,E01027780
61390,['E01027780'],[1.0],4000000.0,E01027780
61391,['E01027780'],[1.0],4000000.0,E01027780
61392,['E01027780'],[1.0],4000000.0,E01027780
61393,"['E01027780', 'E01027627']","[0.807, 0.193]",4000000.0,E01027780
61394,"['E01027627', 'E01027780']","[0.822, 0.178]",4000000.0,E01027627
61395,['E01027627'],[1.0],4000000.0,E01027627
61396,['E01027627'],[1.0],4000000.0,E01027627
61397,['E01027627'],[1.0],4000000.0,E01027627
61398,"['E01027627', 'E01027591']","[0.755, 0.245]",4000000.0,E01027627
61399,"['E01027591', 'E01027627']","[0.988, 0.012]",4000000.0,E01027591
61400,['E01027591'],[1.0],4000000.0,E01027591
61401,"['E01027597', 'E01027591']","[0.652, 0.348]",4000000.0,E01027597
61402,"['E01027597', 'E01027598']","[1.0, 0.0]",4000000.0,E01027597
61403,"['E01012124', 'E01027597', 'E01027598']","[0.628, 0.367, 0.005]",4000000.0,E01012124
61404,['E01012124'],[1.0],4000000.0,E01012124
61405,"['E01012119', 'E01012124']","[0.91, 0.09]",4000000.0,E01012119
61406,"['E01012119', 'E01012109']","[0.837, 0.163]",4000000.0,E01012119
61407,"['E01032560', 'E01012109', 'E01012119']","[0.731, 0.262, 0.006]",4000000.0,E01032560
61408,"['E01032560', 'E01012107', 'E01032561']","[0.913, 0.071, 0.017]",4000000.0,E01032560
61409,"['E01012107', 'E01032561', 'E01032560']","[0.875, 0.1, 0.025]",4000000.0,E01012107
61410,['E01012107'],[1.0],978919.1,E01012107
61514,['E01017360'],[1.0],2888.5,E01017360
61515,"['E01017319', 'E01017357', 'E01017356', 'E01017320', 'E01017317', 'E01017318', 'E01017360']","[0.493, 0.283, 0.082, 0.052, 0.043, 0.037, 0.01]",569854.0,E01017319
61516,"['E01017350', 'E01017347', 'E01017317', 'E01017349', 'E01017348', 'E01017289', 'E01017318', 'E01017319']","[0.27, 0.22, 0.198, 0.139, 0.087, 0.051, 0.024, 0.011]",3185789.6,E01017350
61517,"['E01017289', 'E01017347', 'E01017350', 'E01017285']","[0.973, 0.022, 0.004, 0.001]",4000000.0,E01017289
61518,"['E01017289', 'E01017283']","[0.888, 0.112]",4000000.0,E01017289
61519,"['E01017283', 'E01017289', 'E01017343', 'E01017282', 'E01017344', 'E01017351', 'E01017339', 'E01017345']","[0.22, 0.208, 0.18, 0.13, 0.097, 0.07, 0.059, 0.038]",4000000.0,E01017283
61520,"['E01017346', 'E01017337', 'E01017336', 'E01017335', 'E01017339', 'E01017344', 'E01017340', 'E01017345', 'E01017342', 'E01017338', 'E01017343', 'E01017283', 'E01017282']","[0.19, 0.121, 0.109, 0.108, 0.09, 0.086, 0.081, 0.065, 0.057, 0.051, 0.038, 0.003, 0.0]",2532749.7,E01017346
61522,['E01022799'],[1.0],11497.9,E01022799
61523,"['E01022794', 'E01022799', 'E01022796', 'E01022795', 'E01022838', 'E01022797', 'E01022837', 'E01032882']","[0.285, 0.246, 0.141, 0.131, 0.091, 0.082, 0.024, 0.0]",2545532.7,E01022794
61524,"['E01032884', 'E01022837', 'E01022817', 'E01032882', 'E01022832', 'E01022839', 'E01022806', 'E01022831', 'E01022816', 'E01022819', 'E01022807', 'E01022833', 'E01022823', 'E01022818', 'E01022813', 'E01022841', 'E01022838', 'E01022795', 'E01022796', 'E01022797', 'E01022842', 'E01022820', 'E01022815', 'E01022825']","[0.343, 0.077, 0.059, 0.058, 0.057, 0.051, 0.05, 0.05, 0.039, 0.032, 0.031, 0.03, 0.03, 0.028, 0.024, 0.009, 0.009, 0.008, 0.007, 0.005, 0.001, 0.001, 0.0, 0.0]",4000000.0,E01032884
61525,"['E01022814', 'E01022804', 'E01022841', 'E01022840', 'E01022815', 'E01032884', 'E01022805', 'E01022813', 'E01022825', 'E01022823', 'E01022803']","[0.458, 0.193, 0.083, 0.08, 0.071, 0.037, 0.035, 0.023, 0.016, 0.004, 0.0]",3553721.9,E01022814
61526,"['E01022804', 'E01022759', 'E01022802', 'E01022766', 'E01022770', 'E01022760', 'E01022769', 'E01022803']","[0.398, 0.213, 0.156, 0.151, 0.061, 0.011, 0.009, 0.002]",2147991.2,E01022804
61527,"['E01022766', 'E01022721', 'E01022720', 'E01022770', 'E01022769', 'E01023224', 'E01022768']","[0.316, 0.225, 0.206, 0.092, 0.067, 0.05, 0.045]",3962735.9,E01022766
61528,"['E01022720', 'E01023224']","[0.623, 0.377]",4000000.0,E01022720
61529,"['E01023224', 'E01023285', 'E01022720', 'E01023277']","[0.696, 0.187, 0.08, 0.037]",4000000.0,E01023224
61530,"['E01023277', 'E01023224', 'E01023285']","[0.92, 0.05, 0.03]",4000000.0,E01023277
61531,"['E01023277', 'E01023275', 'E01023235', 'E01023276']","[0.535, 0.447, 0.018, 0.0]",4000000.0,E01023277
61532,"['E01023235', 'E01023275', 'E01023277']","[0.735, 0.26, 0.005]",4000000.0,E01023235
61533,"['E01023235', 'E01023275']","[0.903, 0.097]",4000000.0,E01023235
61534,"['E01023282', 'E01023235']","[0.804, 0.196]",4000000.0,E01023282
61535,['E01023282'],[1.0],4000000.0,E01023282
61536,"['E01023282', 'E01023225']","[0.563, 0.437]",4000000.0,E01023282
61537,['E01023225'],[1.0],4000000.0,E01023225
61538,['E01023225'],[1.0],4000000.0,E01023225
61539,"['E01023225', 'E01023279', 'E01023278']","[0.986, 0.013, 0.0]",4000000.0,E01023225
61540,"['E01023225', 'E01023280', 'E01023279', 'E01023281', 'E01023278']","[0.478, 0.283, 0.089, 0.076, 0.073]",4000000.0,E01023225
61541,['E01023280'],[1.0],4000000.0,E01023280
61542,"['E01023280', 'E01023236']","[0.737, 0.263]",4000000.0,E01023280
61543,"['E01022561', 'E01023280', 'E01023236']","[0.73, 0.269, 0.001]",4000000.0,E01022561
61544,['E01022561'],[1.0],4000000.0,E01022561
61545,['E01022561'],[1.0],4000000.0,E01022561
61546,"['E01022532', 'E01022561']","[0.53, 0.47]",4000000.0,E01022532
61547,"['E01022532', 'E01022561', 'E01032848']","[0.858, 0.128, 0.015]",4000000.0,E01022532
61548,"['E01022532', 'E01022531', 'E01032850', 'E01022518', 'E01022529', 'E01032848', 'E01032849', 'E01022519', 'E01022509', 'E01022511', 'E01022517', 'E01022561', 'E01022512']","[0.267, 0.164, 0.153, 0.14, 0.098, 0.055, 0.052, 0.036, 0.021, 0.008, 0.004, 0.001, 0.0]",4000000.0,E01022532
61549,"['E01022531', 'E01022516', 'E01022517', 'E01022519', 'E01022486', 'E01022569', 'E01022485', 'E01022515', 'E01022518', 'E01022487']","[0.467, 0.232, 0.069, 0.063, 0.063, 0.062, 0.021, 0.016, 0.005, 0.002]",4000000.0,E01022531
61550,"['E01022531', 'E01022569', 'E01022486', 'E01022547', 'E01022566', 'E01022487']","[0.755, 0.208, 0.029, 0.006, 0.002, 0.0]",4000000.0,E01022531
61551,"['E01022547', 'E01022531', 'E01032841']","[0.749, 0.214, 0.037]",4000000.0,E01022547
61552,['E01022547'],[1.0],4000000.0,E01022547
61553,"['E01022547', 'E01022536', 'E01022560', 'E01022472']","[0.437, 0.351, 0.171, 0.04]",4000000.0,E01022547
61554,"['E01022560', 'E01022559', 'E01022558', 'E01022536', 'E01022554', 'E01022472', 'E01022553', 'E01022557', 'E01022555']","[0.578, 0.138, 0.108, 0.101, 0.053, 0.007, 0.007, 0.007, 0.0]",4000000.0,E01022560
61555,"['E01016254', 'E01022555', 'E01022554', 'E01022556', 'E01022553', 'E01022557', 'E01022560', 'E01022559']","[0.512, 0.156, 0.12, 0.082, 0.075, 0.055, 0.0, 0.0]",4000000.0,E01016254
61556,['E01016254'],[1.0],4000000.0,E01016254
61557,"['E01016254', 'E01016327', 'E01016309', 'E01016255']","[0.72, 0.161, 0.117, 0.002]",4000000.0,E01016254
61558,"['E01016327', 'E01016309']","[0.98, 0.02]",4000000.0,E01016327
61559,"['E01016264', 'E01016266', 'E01016327', 'E01016328']","[0.361, 0.315, 0.276, 0.049]",4000000.0,E01016264
61560,['E01016264'],[1.0],4000000.0,E01016264
61561,"['E01016264', 'E01016256', 'E01016285']","[0.838, 0.152, 0.01]",4000000.0,E01016264
61562,['E01016256'],[1.0],4000000.0,E01016256
61563,"['E01016256', 'E01016257', 'E01028645']","[0.863, 0.136, 0.001]",4000000.0,E01016256
61564,"['E01016257', 'E01028645', 'E01028644', 'E01028642', 'E01016256']","[0.509, 0.361, 0.076, 0.039, 0.014]",4000000.0,E01016257
61565,"['E01016257', 'E01028644', 'E01028618', 'E01028642']","[0.431, 0.387, 0.181, 0.0]",4000000.0,E01016257
61566,"['E01028644', 'E01028618']","[0.584, 0.416]",4000000.0,E01028644
61567,"['E01028618', 'E01028617', 'E01028619', 'E01028644', 'E01028620']","[0.523, 0.324, 0.112, 0.024, 0.017]",4000000.0,E01028618
61568,"['E01028617', 'E01028674', 'E01028607', 'E01028676', 'E01028677', 'E01028608', 'E01028620']","[0.782, 0.071, 0.064, 0.039, 0.035, 0.009, 0.0]",4000000.0,E01028617
61569,"['E01028607', 'E01028608', 'E01028674', 'E01028675', 'E01028676', 'E01028677']","[0.35, 0.291, 0.159, 0.126, 0.058, 0.016]",4000000.0,E01028607
61570,"['E01028606', 'E01028607', 'E01028608']","[0.631, 0.346, 0.024]",4000000.0,E01028606
61571,"['E01028606', 'E01028603', 'E01028604']","[0.884, 0.115, 0.002]",4000000.0,E01028606
61572,"['E01028603', 'E01028604']","[0.959, 0.041]",4000000.0,E01028603
61573,['E01028603'],[1.0],4000000.0,E01028603
61574,"['E01028640', 'E01028603', 'E01028647', 'E01028641']","[0.381, 0.38, 0.133, 0.105]",4000000.0,E01028640
61575,"['E01028640', 'E01028641', 'E01028647']","[0.893, 0.082, 0.025]",4000000.0,E01028640
61576,"['E01028640', 'E01028682', 'E01028683', 'E01028681', 'E01028684', 'E01028639']","[0.351, 0.302, 0.143, 0.143, 0.061, 0.0]",4000000.0,E01028640
61577,"['E01028639', 'E01028681', 'E01028684', 'E01028682']","[0.754, 0.15, 0.058, 0.038]",4000000.0,E01028639
61578,"['E01028639', 'E01028638', 'E01028647']","[0.416, 0.359, 0.225]",4000000.0,E01028639
61579,"['E01028638', 'E01028501', 'E01028647', 'E01017643', 'E01017683']","[0.828, 0.119, 0.045, 0.005, 0.002]",4000000.0,E01028638
61580,"['E01028501', 'E01017642', 'E01028638']","[0.979, 0.02, 0.0]",4000000.0,E01028501
61581,"['E01028501', 'E01017642']","[0.802, 0.198]",4000000.0,E01028501
61582,"['E01028501', 'E01028500', 'E01017642']","[0.585, 0.254, 0.161]",4000000.0,E01028501
61583,"['E01028501', 'E01028425', 'E01028500']","[0.445, 0.382, 0.173]",4000000.0,E01028501
61584,"['E01028425', 'E01028464', 'E01028499', 'E01028501', 'E01028465']","[0.897, 0.056, 0.037, 0.008, 0.002]",4000000.0,E01028425
61585,"['E01028499', 'E01028455', 'E01028463', 'E01028465', 'E01028456', 'E01028467', 'E01028425', 'E01028464', 'E01028457', 'E01028468']","[0.266, 0.206, 0.139, 0.109, 0.082, 0.081, 0.046, 0.044, 0.019, 0.01]",4000000.0,E01028499
61586,"['E01028499', 'E01028483', 'E01028478', 'E01028458', 'E01028477', 'E01028457', 'E01028459', 'E01028455', 'E01028462', 'E01028456']","[0.488, 0.172, 0.117, 0.073, 0.059, 0.052, 0.024, 0.014, 0.0, 0.0]",4000000.0,E01028499
61587,"['E01028484', 'E01028483', 'E01028477', 'E01028478']","[0.587, 0.297, 0.097, 0.019]",4000000.0,E01028484
61588,"['E01028484', 'E01028483', 'E01028477']","[0.998, 0.001, 0.001]",4000000.0,E01028484
61589,"['E01028484', 'E01028483']","[0.863, 0.137]",4000000.0,E01028484
61590,"['E01028483', 'E01028484', 'E01027290']","[0.601, 0.395, 0.004]",4000000.0,E01028483
61591,"['E01027290', 'E01028483']","[0.64, 0.36]",4000000.0,E01027290
61592,"['E01017717', 'E01027264', 'E01027290', 'E01027265', 'E01027267', 'E01028483', 'E01027261']","[0.498, 0.221, 0.203, 0.065, 0.009, 0.003, 0.002]",4000000.0,E01017717
61593,"['E01027261', 'E01017717', 'E01027266', 'E01027265', 'E01027267', 'E01027272', 'E01027264']","[0.508, 0.221, 0.206, 0.06, 0.003, 0.001, 0.001]",4000000.0,E01027261
61594,['E01027261'],[1.0],4000000.0,E01027261
61595,['E01027261'],[1.0],4000000.0,E01027261
61596,"['E01027261', 'E01027306']","[0.894, 0.106]",4000000.0,E01027261
61597,"['E01027306', 'E01027261']","[0.948, 0.052]",4000000.0,E01027306
61598,"['E01027306', 'E01027262']","[0.983, 0.017]",4000000.0,E01027306
61599,"['E01027262', 'E01027306', 'E01027028']","[0.723, 0.219, 0.058]",4000000.0,E01027262
61600,"['E01027262', 'E01027028']","[0.755, 0.245]",4000000.0,E01027262
61601,"['E01027028', 'E01027024', 'E01027262', 'E01027004']","[0.466, 0.364, 0.132, 0.039]",4000000.0,E01027028
61602,"['E01027004', 'E01027024']","[0.827, 0.173]",4000000.0,E01027004
61603,"['E01027004', 'E01026993', 'E01027024']","[0.763, 0.175, 0.062]",4000000.0,E01027004
61604,"['E01026993', 'E01027024', 'E01027011', 'E01027013']","[0.772, 0.216, 0.011, 0.0]",4000000.0,E01026993
61605,"['E01027011', 'E01027013', 'E01027024', 'E01027012', 'E01026993']","[0.749, 0.119, 0.061, 0.046, 0.024]",4000000.0,E01027011
61606,"['E01027011', 'E01026994', 'E01027012', 'E01027017', 'E01027014']","[0.972, 0.026, 0.001, 0.001, 0.0]",4000000.0,E01027011
61607,"['E01026994', 'E01027017', 'E01027011', 'E01027016']","[0.704, 0.206, 0.051, 0.038]",4000000.0,E01026994
61608,"['E01027016', 'E01026994']","[0.77, 0.23]",4000000.0,E01027016
61609,"['E01027006', 'E01027016']","[0.505, 0.495]",4000000.0,E01027006
61610,['E01027006'],[1.0],4000000.0,E01027006
61611,"['E01027030', 'E01027006']","[0.729, 0.271]",4000000.0,E01027030
61612,['E01027030'],[1.0],4000000.0,E01027030
61613,"['E01027030', 'E01025808']","[0.967, 0.033]",4000000.0,E01027030
61614,"['E01025771', 'E01027030', 'E01025808']","[0.367, 0.363, 0.27]",4000000.0,E01025771
61615,"['E01025771', 'E01025808']","[0.907, 0.093]",4000000.0,E01025771
61616,"['E01025808', 'E01025810', 'E01025771']","[0.433, 0.323, 0.245]",4000000.0,E01025808
61617,['E01025810'],[1.0],4000000.0,E01025810
61618,"['E01025810', 'E01025808']","[0.982, 0.018]",4000000.0,E01025810
61619,['E01025810'],[1.0],4000000.0,E01025810
61620,['E01025810'],[1.0],4000000.0,E01025810
61621,"['E01025617', 'E01025810', 'E01025618']","[0.604, 0.39, 0.005]",4000000.0,E01025617
61622,"['E01025617', 'E01025991', 'E01025988', 'E01025989', 'E01025659', 'E01025618']","[0.59, 0.181, 0.097, 0.075, 0.037, 0.019]",4000000.0,E01025617
61623,"['E01025988', 'E01025994', 'E01025990', 'E01025985', 'E01025992', 'E01025989', 'E01025991', 'E01025987', 'E01026005', 'E01025997', 'E01025993', 'E01025986', 'E01025659', 'E01013678', 'E01032600', 'E01026003', 'E01025995']","[0.166, 0.146, 0.114, 0.109, 0.096, 0.087, 0.059, 0.055, 0.052, 0.049, 0.024, 0.022, 0.007, 0.006, 0.005, 0.002, 0.0]",4000000.0,E01025988
61624,"['E01013705', 'E01013707', 'E01032599', 'E01032600', 'E01025995', 'E01013690', 'E01013709', 'E01013692', 'E01013703', 'E01013679', 'E01013678', 'E01013706', 'E01032601', 'E01013691', 'E01026005', 'E01025997', 'E01013704', 'E01025985', 'E01025994', 'E01013693', 'E01026003', 'E01013702']","[0.116, 0.105, 0.103, 0.086, 0.086, 0.068, 0.062, 0.061, 0.06, 0.055, 0.049, 0.037, 0.036, 0.024, 0.014, 0.01, 0.008, 0.008, 0.006, 0.002, 0.001, 0.0]",4000000.0,E01013705
61625,"['E01013649', 'E01013689', 'E01013702', 'E01013690', 'E01013711', 'E01013756', 'E01013642', 'E01013643', 'E01013688', 'E01013703', 'E01013650', 'E01013646', 'E01013710', 'E01013765', 'E01013704', 'E01013712', 'E01013763', 'E01013705', 'E01013758', 'E01013647', 'E01013762', 'E01013648', 'E01013766']","[0.291, 0.084, 0.078, 0.071, 0.07, 0.06, 0.057, 0.042, 0.041, 0.036, 0.028, 0.025, 0.024, 0.021, 0.018, 0.016, 0.013, 0.011, 0.01, 0.003, 0.002, 0.001, 0.001]",4000000.0,E01013649
61626,"['E01032867', 'E01013746', 'E01013646', 'E01013654', 'E01013720', 'E01032873', 'E01013754', 'E01013745', 'E01013607', 'E01013657', 'E01013647', 'E01013755', 'E01032872', 'E01013760', 'E01013748', 'E01013762', 'E01013751', 'E01013752', 'E01013763', 'E01013761', 'E01013753', 'E01013742', 'E01032868', 'E01013743', 'E01013744', 'E01013659', 'E01013656', 'E01013649', 'E01013758', 'E01013750', 'E01013655', 'E01013765']","[0.107, 0.1, 0.093, 0.057, 0.056, 0.052, 0.051, 0.046, 0.04, 0.032, 0.032, 0.032, 0.03, 0.029, 0.026, 0.023, 0.022, 0.02, 0.019, 0.018, 0.018, 0.018, 0.015, 0.015, 0.014, 0.012, 0.011, 0.003, 0.003, 0.003, 0.002, 0.001]",4000000.0,E01032867
